阶段,轮次,事件,活动列数,Benders切数,LP目标值,theta_CNY,真实能源成本_CNY,Benders违反_CNY,最大区域违反_CNY,theta_A_CNY,theta_B_CNY,theta_C_CNY,theta_D_CNY,theta_E_CNY,theta_F_CNY,真实能源成本_A_CNY,真实能源成本_B_CNY,真实能源成本_C_CNY,真实能源成本_D_CNY,真实能源成本_E_CNY,真实能源成本_F_CNY,区域违反_A_CNY,区域违反_B_CNY,区域违反_C_CNY,区域违反_D_CNY,区域违反_E_CNY,区域违反_F_CNY,新增列数,最小缺失列约化成本,根节点闭合,MIP状态,MIP目标值,当前RSS_GiB,累计分钟
Latency阶段,39,added_region_benders_cuts,135889,115,254016.7020021152,-459274946.5718018,-459100142.96689296,174803.60490882397,89669.45135399699,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154076581.5288385,-162240282.23805606,0.0,0.0,0.0,0.0,85134.15355360508,89669.45135399699,0,nan,False,,,0.443756103515625,18.202398105462393
Latency阶段,40,added_region_benders_cuts,135889,117,254018.2576608465,-459274946.5718018,-459112788.3573047,162158.2144970894,91055.11923313141,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154090612.58712938,-162238896.57017693,0.0,0.0,0.0,0.0,71103.09526270628,91055.11923313141,0,nan,False,,,0.4450416564941406,18.83688391049703
Latency阶段,41,added_region_benders_cuts,135889,119,254021.93355805308,-459274946.5718018,-459136646.26052755,138300.31127423048,73843.58245748281,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154097258.9535766,-162256108.10695258,0.0,0.0,0.0,0.0,64456.72881549597,73843.58245748281,0,nan,False,,,0.4451026916503906,19.48651623725891
Latency阶段,42,added_region_benders_cuts,135889,121,254022.86511024155,-459274946.5718018,-459142217.3275796,132729.24422216415,75091.97706618905,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154104078.41523722,-162254859.71234387,0.0,0.0,0.0,0.0,57637.26715487242,75091.97706618905,0,nan,False,,,0.44512176513671875,20.148440357049306
Latency阶段,43,added_region_benders_cuts,135889,123,254026.090052206,-459274946.5718018,-459106583.4267722,168363.14502960443,91185.33381253481,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154084537.87117618,-162238766.35559753,0.0,0.0,0.0,0.0,77177.81121590734,91185.33381253481,0,nan,False,,,0.4452934265136719,20.81385052204132
Latency阶段,44,added_region_benders_cuts,135889,125,254029.53229226926,-459274946.5718018,-459133370.03066134,141576.54114043713,86749.68677595258,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154106888.82802877,-162243202.0026341,0.0,0.0,0.0,0.0,54826.85436332226,86749.68677595258,0,nan,False,,,0.4453468322753906,21.510401598612468
Latency阶段,45,added_region_benders_cuts,135889,127,254033.4981568877,-459274946.5718018,-459165251.73365766,109694.83814412355,64119.561710864305,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154116140.40596005,-162265832.1276992,0.0,0.0,0.0,0.0,45575.27643203735,64119.561710864305,0,nan,False,,,0.44537353515625,22.207507407665254
Latency阶段,46,added_region_benders_cuts,135889,129,254034.87906545322,-459274946.5718018,-459169832.5952707,105113.97653108835,62143.13247966766,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154118744.838342,-162267808.5569304,0.0,0.0,0.0,0.0,42970.844050079584,62143.13247966766,0,nan,False,,,0.4454612731933594,22.90407338539759
Latency阶段,47,added_region_benders_cuts,135889,131,254036.59751032418,-459274946.5718018,-459176131.5539625,98815.01783925295,50151.80999696255,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154113052.4745513,-162279799.8794131,0.0,0.0,0.0,0.0,48663.207840800285,50151.80999696255,0,nan,False,,,0.4454917907714844,23.608040050665537
Latency阶段,48,added_region_benders_cuts,135889,133,254037.25419641307,-459274946.5718018,-459176006.74316996,98939.8286318183,58398.4189722836,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154121174.2727338,-162271553.27043778,0.0,0.0,0.0,0.0,40541.409658282995,58398.4189722836,0,nan,False,,,0.44561004638671875,24.33304507335027
Latency阶段,49,added_region_benders_cuts,135889,135,254037.9332462768,-459274946.5718018,-459165511.919541,109434.65226078033,73850.85510960221,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154126131.88524216,-162256100.83430046,0.0,0.0,0.0,0.0,35583.797149926424,73850.85510960221,0,nan,False,,,0.44542694091796875,25.076639060179392
Latency阶段,50,added_region_benders_cuts,135889,137,254038.5747684186,-459274946.5718018,-459201001.89482385,73944.67697793245,41696.75674313307,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154129467.76215842,-162288254.93266693,0.0,0.0,0.0,0.0,32247.920233666897,41696.75674313307,0,nan,False,,,0.4457283020019531,25.816962452729545
Latency阶段,51,added_region_benders_cuts,135889,139,254039.1037658862,-459274946.5718018,-459205253.6348847,69692.93691706657,44778.596204817295,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154136801.34168112,-162285173.09320524,0.0,0.0,0.0,0.0,24914.34071096778,44778.596204817295,0,nan,False,,,0.4457817077636719,26.572176067034402
Latency阶段,52,added_region_benders_cuts,135889,141,254039.412021257,-459274946.5718018,-459218529.515592,56417.05620980263,28897.12592175603,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154132818.55647033,-162302431.75912333,0.0,0.0,0.0,0.0,28897.12592175603,27519.930286735296,0,nan,False,,,0.4383659362792969,27.346667249997456
Latency阶段,53,added_region_benders_cuts,135889,143,254039.79129531444,-459274946.5718018,-459201668.04888016,73278.5229216218,38031.37620681524,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154123684.30618528,-162294704.54269648,0.0,0.0,0.0,0.0,38031.37620681524,35247.14671358466,0,nan,False,,,0.44189453125,28.113314255078635
Latency阶段,54,added_region_benders_cuts,135889,145,254040.0829226828,-459274946.5718018,-459214897.81508464,60048.75671714544,32802.365062236786,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154134469.29073843,-162297149.32434782,0.0,0.0,0.0,0.0,27246.39165365696,32802.365062236786,0,nan,False,,,0.443634033203125,28.89714025259018
Latency阶段,55,added_region_benders_cuts,135889,147,254040.42115142557,-459274946.5718018,-459194240.1130767,80706.4587250948,42909.09191650152,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154123918.31558472,-162287042.59749356,0.0,0.0,0.0,0.0,37797.36680737138,42909.09191650152,0,nan,False,,,0.4447212219238281,29.695316723982494
Latency阶段,56,added_region_benders_cuts,135889,149,254041.42617556086,-459274946.5718018,-459201269.8368146,73676.7349871993,49675.83223032951,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154137714.7796365,-162280275.85717973,0.0,0.0,0.0,0.0,24000.902755588293,49675.83223032951,0,nan,False,,,0.4451904296875,30.495216282208762
Latency阶段,57,added_region_benders_cuts,135889,151,254042.78169586117,-459274946.5718018,-459213948.00622946,60998.565572321415,35121.63481372595,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154126594.04757836,-162304074.75865257,0.0,0.0,0.0,0.0,35121.63481372595,25876.93075749278,0,nan,False,,,0.445465087890625,31.30595551331838
Latency阶段,58,added_region_benders_cuts,135889,153,254043.171538145,-459274946.5718018,-459224880.45127046,50066.12053132057,30998.50030618906,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154142648.0621683,-162298953.18910387,0.0,0.0,0.0,0.0,19067.620223790407,30998.50030618906,0,nan,False,,,0.4455413818359375,32.12339299917221
Latency阶段,59,added_region_benders_cuts,135889,155,254043.6827026705,-459274946.5718018,-459208245.4420207,66701.12978106737,35763.5391523242,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154130778.09176445,-162294188.15025774,0.0,0.0,0.0,0.0,30937.590627640486,35763.5391523242,0,nan,False,,,0.4456977844238281,32.95176971753438
Latency阶段,60,added_region_benders_cuts,135889,157,254044.81457966275,-459274946.5718018,-459224536.5786575,50409.99314427376,27717.49633142352,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154139023.1855804,-162302234.19307864,0.0,0.0,0.0,0.0,22692.496811687946,27717.49633142352,0,nan,False,,,0.4467926025390625,33.7984894990921
Latency阶段,61,added_region_benders_cuts,135889,159,254045.55719445515,-459274946.5718018,-459233984.03457963,40962.53722214699,26851.844520807266,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154134863.83787128,-162315840.9967098,0.0,0.0,0.0,0.0,26851.844520807266,14110.692700266838,0,nan,False,,,0.2587852478027344,0.8983627994855244
Latency阶段,62,added_region_benders_cuts,135889,161,254046.05366984222,-459274946.5718018,-459221025.9867891,53920.58501267433,36936.10411542654,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154124779.57827666,-162312967.20851392,0.0,0.0,0.0,0.0,36936.10411542654,16984.480896145105,0,nan,False,,,0.26528167724609375,1.7402846773465475
Latency阶段,63,added_region_benders_cuts,135889,163,254046.2915279181,-459274946.5718018,-459245467.17237324,29479.39942854643,16113.573593765497,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154145602.10879833,-162316585.86357638,0.0,0.0,0.0,0.0,16113.573593765497,13365.825833678246,0,nan,False,,,0.2630958557128906,2.6038904468218487
Latency阶段,64,added_region_benders_cuts,135889,165,254046.48208511854,-459274946.5718018,-459236311.56603277,38635.00576901436,27224.47231885791,-0.0,-0.0,-0.0,-142783279.19999963,-154167238.54168785,-162324428.8301143,0.0,0.0,0.0,-142783279.19999963,-154140014.069369,-162313018.29666537,0.0,0.0,0.0,0.0,27224.47231885791,11410.533448934555,0,nan,False,,,0.2707633972167969,3.679303475220998
Latency阶段,65,added_region_benders_cuts,135889,167,254047.30134262942,-459274946.5718018,-459228478.15435463,46468.41744714975,26049.816999942064,-0.0,-0.0,-0.0,-142783279.19999963,-154163050.84982654,-162328616.5219756,0.0,0.0,0.0,-142783279.19999963,-154142632.24938068,-162302566.70497566,0.0,0.0,0.0,0.0,20418.600445866585,26049.816999942064,0,nan,False,,,0.2741851806640625,4.81133713722229
Latency阶段,66,added_region_benders_cuts,135889,169,254047.81759466516,-459274946.5718018,-459242625.8197553,32320.752046465874,18381.110523164272,-0.0,-0.0,-0.0,-142783279.19999963,-154170581.89908612,-162321085.47271603,0.0,0.0,0.0,-142783279.19999963,-154156642.25756398,-162302704.36219287,0.0,0.0,0.0,0.0,13939.64152213931,18381.110523164272,0,nan,False,,,0.2762489318847656,5.962023210525513
Latency阶段,67,added_region_benders_cuts,135889,171,254048.1037526208,-459274946.5718018,-459244686.102719,30260.46908277273,21669.835985392332,-0.0,-0.0,-0.0,-142783279.19999963,-154169920.80197763,-162321746.56982452,0.0,0.0,0.0,-142783279.19999963,-154161330.16888142,-162300076.73383912,0.0,0.0,0.0,0.0,8590.63309621811,21669.835985392332,0,nan,False,,,0.2781333923339844,7.105629575252533
Latency阶段,68,added_region_benders_cuts,135889,173,254048.53882071865,-459274946.5718018,-459243151.4029052,31795.1688965559,17320.2261249125,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154144395.45626718,-162315476.74663958,0.0,0.0,0.0,0.0,17320.2261249125,14474.94277048111,0,nan,False,,,0.2794532775878906,8.269028639793396
Latency阶段,69,added_region_benders_cuts,135889,175,254048.96243131696,-459274946.5718018,-459242166.1703548,32780.40144699812,16742.908134043217,-0.0,-0.0,-0.0,-142783279.19999963,-154165140.0346481,-162326527.33715406,0.0,0.0,0.0,-142783279.19999963,-154149102.5413364,-162309784.42902002,0.0,0.0,0.0,0.0,16037.493311703205,16742.908134043217,0,nan,False,,,0.3237419128417969,9.459819904963176
Latency阶段,70,added_region_benders_cuts,135889,177,254049.0569893047,-459274946.5718018,-459245701.3274267,29245.244375109673,18412.600256085396,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154150883.03827432,-162311539.08915398,0.0,0.0,0.0,0.0,10832.64411777258,18412.600256085396,0,nan,False,,,0.3289947509765625,10.657051583131155
Latency阶段,71,added_region_benders_cuts,135889,179,254049.22327195073,-459274946.5718018,-459252377.89060265,22568.681199133396,12399.841147363186,-0.0,-0.0,-0.0,-142783279.19999963,-154174320.4927849,-162317346.87901726,0.0,0.0,0.0,-142783279.19999963,-154161920.65163752,-162307178.03896675,0.0,0.0,0.0,0.0,12399.841147363186,10168.840050518513,0,nan,False,,,0.33791351318359375,11.719492415587107
Latency阶段,72,added_region_benders_cuts,135889,181,254049.58756687937,-459274946.5718018,-459250769.3586185,24177.213183283806,12601.171834677458,-0.0,-0.0,-0.0,-142783279.19999963,-154168482.50529978,-162323184.86650237,0.0,0.0,0.0,-142783279.19999963,-154155881.3334651,-162311608.82515514,0.0,0.0,0.0,0.0,12601.171834677458,11576.041347235441,0,nan,False,,,0.3382720947265625,12.663932092984517
Latency阶段,73,added_region_benders_cuts,135889,183,254049.92858919076,-459274946.5718018,-459258401.20291466,16545.368887126446,8273.858412027359,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154153441.82398006,-162321680.1789362,0.0,0.0,0.0,0.0,8273.858412027359,8271.51047384739,0,nan,False,,,0.3404998779296875,13.62290319999059
Latency阶段,74,added_region_benders_cuts,135889,185,254050.0570636807,-459274946.5718018,-459258163.5497424,16783.022059381008,10413.309585779905,-0.0,-0.0,-0.0,-142783279.19999963,-154163298.38387632,-162328368.98792583,0.0,0.0,0.0,-142783279.19999963,-154152885.07429054,-162321999.27545342,0.0,0.0,0.0,0.0,10413.309585779905,6369.71247240901,0,nan,False,,,0.34317779541015625,14.598590866724651
Latency阶段,75,added_region_benders_cuts,135889,187,254050.19388052972,-459274946.5718018,-459260011.068555,14935.50324678421,10013.393195092678,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154151702.289197,-162325029.57935938,0.0,0.0,0.0,0.0,10013.393195092678,4922.110050678253,0,nan,False,,,0.3437767028808594,15.574384065469106
Latency阶段,76,added_region_benders_cuts,135889,189,254050.28000212106,-459274946.5718018,-459257486.6987083,17459.873093485832,9699.904165178537,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154153955.7134651,-162320251.78524488,0.0,0.0,0.0,0.0,7759.968926995993,9699.904165178537,0,nan,False,,,0.3463592529296875,16.561955134073894
Latency阶段,77,added_region_benders_cuts,135889,191,254050.36270647027,-459274946.5718018,-459265785.37125075,9161.20055103302,5151.103292226791,-0.0,-0.0,-0.0,-142783279.19999963,-154163157.2459176,-162328510.12588456,0.0,0.0,0.0,-142783279.19999963,-154159147.14866003,-162323359.02259234,0.0,0.0,0.0,0.0,4010.097257554531,5151.103292226791,0,nan,False,,,0.3477783203125,17.557559474309286
Latency阶段,78,added_region_benders_cuts,135889,193,254050.41511331408,-459274946.5718018,-459266862.22321606,8084.348585724831,4805.311814785004,-0.0,-0.0,-0.0,-142783279.19999963,-154162955.83003756,-162328711.5417646,0.0,0.0,0.0,-142783279.19999963,-154158150.51822278,-162325432.50499457,0.0,0.0,0.0,0.0,4805.311814785004,3279.036770015955,0,nan,False,,,0.35100555419921875,18.570251897970834
Latency阶段,79,added_region_benders_cuts,135889,195,254050.4830758537,-459274946.5718018,-459267727.94838065,7218.6234211325645,4647.662331789732,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154159144.72130415,-162325304.02707827,0.0,0.0,0.0,0.0,2570.9610879421234,4647.662331789732,0,nan,False,,,0.303131103515625,19.5917329231898
Latency阶段,80,added_region_benders_cuts,135889,197,254050.5417774033,-459274946.5718018,-459266979.27452034,7967.297281444073,4979.0063364207745,-0.0,-0.0,-0.0,-142783279.19999963,-154161715.6823921,-162329951.68941006,0.0,0.0,0.0,-142783279.19999963,-154158727.3914483,-162324972.68307364,0.0,0.0,0.0,0.0,2988.290943801403,4979.0063364207745,0,nan,False,,,0.3527870178222656,20.616499996185304
Latency阶段,81,added_region_benders_cuts,135889,199,254050.63970599553,-459274946.5718018,-459264158.68851984,10787.883281946182,5575.770400583744,-0.0,-0.0,-0.0,-142783279.19999963,-154164548.30628315,-162327119.065519,0.0,0.0,0.0,-142783279.19999963,-154158972.53588256,-162321906.95263872,0.0,0.0,0.0,0.0,5575.770400583744,5212.112880289555,0,nan,False,,,0.35918426513671875,21.65053746700287
Latency阶段,82,added_region_benders_cuts,135889,201,254050.75591680701,-459274946.5718018,-459268917.6338367,6028.937965095043,3410.484941124916,-0.0,-0.0,-0.0,-142783279.19999963,-154162218.08451182,-162329449.28729033,0.0,0.0,0.0,-142783279.19999963,-154159599.63148907,-162326038.8023492,0.0,0.0,0.0,0.0,2618.453022748232,3410.484941124916,0,nan,False,,,0.36322784423828125,22.688470153013863
Latency阶段,83,added_region_benders_cuts,135889,203,254050.80277283318,-459274946.5718018,-459269606.23746467,5340.334337115288,3387.5161258280277,-0.0,-0.0,-0.0,-142783279.19999963,-154162461.50666147,-162329205.86514068,0.0,0.0,0.0,-142783279.19999963,-154160508.68845138,-162325818.34901485,0.0,0.0,0.0,0.0,1952.8182100951672,3387.5161258280277,0,nan,False,,,0.3593254089355469,23.791842766602834
Latency阶段,84,added_region_benders_cuts,135889,205,254050.82912801608,-459274946.5718018,-459269267.2786063,5679.293195486069,3518.9102816581726,-0.0,-0.0,-0.0,-142783279.19999963,-154162123.0932119,-162329544.27859026,0.0,0.0,0.0,-142783279.19999963,-154159962.71029934,-162326025.3683086,0.0,0.0,0.0,0.0,2160.3829125463963,3518.9102816581726,0,nan,False,,,0.36273956298828125,25.156901824474335
Latency阶段,85,added_region_benders_cuts,135889,207,254050.9365523796,-459274946.5718018,-459271776.5840264,3169.98777538538,1875.6635798811913,-0.0,-0.0,-0.0,-142783279.19999963,-154162340.08551908,-162329327.28628308,0.0,0.0,0.0,-142783279.19999963,-154160464.4219392,-162328032.96208888,0.0,0.0,0.0,0.0,1875.6635798811913,1294.3241941928864,0,nan,False,,,0.3586463928222656,26.5088116923968
Latency阶段,86,added_region_benders_cuts,135889,209,254051.00232636335,-459274946.5718018,-459269737.101318,5209.470483779907,2711.213105261326,-0.0,-0.0,-0.0,-142783279.19999963,-154162570.17738235,-162329097.1944198,0.0,0.0,0.0,-142783279.19999963,-154159858.9642771,-162326598.93704233,0.0,0.0,0.0,0.0,2711.213105261326,2498.2573774755,0,nan,False,,,0.3640937805175781,27.90618945757548
Latency阶段,87,added_region_benders_cuts,135889,211,254051.04955390535,-459274946.5718018,-459270571.8111243,4374.760677456856,2426.8626139461994,-0.0,-0.0,-0.0,-142783279.19999963,-154163522.80425787,-162328144.56754428,0.0,0.0,0.0,-142783279.19999963,-154161574.9061956,-162325717.70493034,0.0,0.0,0.0,0.0,1947.8980622589588,2426.8626139461994,0,nan,False,,,0.36408233642578125,29.297037212053933
Latency阶段,88,added_region_benders_cuts,135889,213,254051.15216606032,-459274946.5718018,-459270232.3123639,4714.259437859058,2618.9705504477024,-0.0,-0.0,-0.0,-142783279.19999963,-154161777.9927139,-162329889.37908825,0.0,0.0,0.0,-142783279.19999963,-154159159.02216345,-162327794.09020206,0.0,0.0,0.0,0.0,2618.9705504477024,2095.2888861894608,0,nan,False,,,0.3665962219238281,30.675496153036754
